sDev,Kurtosis,Skewness,Label
0.390808825,0.699896149,1.089954206,Clean
0.578663656,0.755433408,-0.044972928,Clean
0.368250764,0.837802806,0.186834335,Clean
0.260757963,0.570677617,-1.911543302,Clean
0.302956032,0.636682355,-4.024919996,Clean
0.352010135,0.828865159,0.640432537,Clean
0.342894679,0.622737735,0.361377085,Clean
0.524915115,0.690457512,-1.659422705,Clean
0.35760311,0.714424446,-9.707495806,Clean
0.515504229,0.713071094,1.10295195,Clean
0.278907212,0.701553407,-4.078136193,Clean
0.438346147,0.7075349,-1.266091199,Clean
0.225750051,0.716986541,-1.832495741,Clean
0.542742067,0.777800719,-4.224699917,Clean
0.362280971,0.734964187,0.796736825,Clean
0.297540011,0.63367288,0.124793742,Clean
0.321187971,0.824733378,-0.999314083,Clean
0.261838284,0.699769787,0.585470925,Clean
0.385719677,0.87476214,1.744828038,Clean
0.325895953,0.807520836,-1.059768283,Clean
0.247452416,0.765359393,0.302700451,Clean
0.258346384,0.86907163,-0.394606737,Clean
0.297950187,0.796938009,0.351479466,Clean
0.295559328,0.630876061,-2.043209427,Clean
0.255466737,0.658872686,-2.486479802,Clean
0.285585037,0.752890019,-4.317001456,Clean
0.431603183,0.519343551,-6.293018518,Clean
0.292474217,0.160895089,-9.180643276,Clean
0.36867597,0.775749014,0.533491035,Clean
0.219734226,0.846378994,0.173556889,Clean
0.368306036,0.869042477,-3.494808793,Clean
0.282156361,0.582634927,0.521876862,Clean
0.246189586,0.762948956,-0.904661866,Clean
0.33023737,0.769252463,-3.910016879,Clean
0.376641681,0.627524246,-1.017147873,Clean
0.395371363,0.843464752,-1.74331048,Clean
0.285818735,0.510217007,-4.313628144,Clean
0.42099194,0.49413055,-1.316830296,Clean
0.448206158,0.597848404,-1.410083664,Clean
0.243799479,0.718742322,-2.297461391,Clean
0.329302806,0.677990968,-1.055857522,Clean
0.33284806,0.78822853,0.606313163,Clean
0.419468783,0.674194129,0.624632731,Clean
0.434768924,0.812564428,-0.193356016,Clean
0.345223854,0.929199653,-3.953468764,Clean
0.252316081,0.630054938,-0.512105338,Clean
0.219046365,0.932321704,1.382968554,Clean
0.95,0.587280407,-1.592377047,Clean
0.517229713,0.825440004,0.825092587,Noisy
0.379613168,0.772965348,0.329251038,Clean
0.389275125,0.698058752,1.182956322,Clean
0.689970209,0.900467374,-1.935177783,Clean
0.593691273,0.691622979,-4.645483945,Clean
0.270210353,0.744236787,0.649650449,Clean
0.360862573,0.731934151,-0.72997717,Clean
0.384526381,0.750730371,-2.592309193,Clean
0.381504988,0.835875438,0.407876744,Clean
0.454266434,0.753373691,1.344339677,Clean
0.274040639,0.810531664,0.839387668,Clean
0.366198225,0.734972732,-4.360524918,Clean
0.95,0.735411726,-1.213950909,Clean
0.319808477,0.475233343,0.605571876,Clean
0.397561491,0.682251404,-0.253849241,Clean
0.361445848,0.91409334,-4.562601841,Clean
0.436311951,0.503632569,-7.743655472,Clean
0.688374462,0.770139693,0.263267598,Clean
0.347153256,0.433874975,-3.774124852,Clean
0.475416392,0.589388233,-4.972641133,Clean
0.690744038,0.593630838,-2.976688953,Clean
0.269931881,0.653067102,-1.084678345,Clean
0.302361527,0.71648945,-4.219680694,Clean
0.410002639,0.792452294,-2.264195983,Clean
0.289410998,0.754644878,0.669641244,Clean
0.496564188,0.67134908,-1.797823116,Clean
0.205554901,0.589898396,-1.002763277,Clean
0.247591763,0.657354968,-2.442484915,Clean
0.396481658,0.700788002,-1.190097748,Clean
0.221652714,0.657289917,-1.662848903,Clean
0.282482356,0.854385271,1.165596973,Clean
0.240700298,0.874618232,-1.688104964,Clean
0.233232653,0.776572487,-0.395002411,Clean
0.288180674,0.795241925,1.151473841,Clean
0.327356362,0.833772824,-0.777616935,Clean
0.261824798,0.605802007,-1.060917849,Clean
0.242300206,0.653573746,-5.635626829,Clean
0.260162825,0.688321226,-3.906927583,Clean
0.382723364,0.610252996,-0.915631627,Clean
0.589550941,0.602586242,0.216546994,Clean
0.758133553,0.614809917,-9.815692882,Clean
0.747103005,0.759936249,0.4983569,Clean
0.590896437,0.760465577,-4.252838769,Clean
0.593573859,0.713542124,0.426206135,Clean
0.243430133,0.869601245,1.332115804,Clean
0.255234202,0.814694526,-1.582980742,Clean
0.288560027,0.683148813,0.451365045,Clean
0.286534134,0.576943936,-0.076419417,Clean
0.396260761,0.603617839,-6.688102504,Clean
0.24955998,0.551773433,-0.070082335,Clean
0.236016049,0.473562592,-8.100208257,Clean
0.391364171,0.820961369,1.025427476,Clean
0.690077419,0.799384906,-4.051318465,Clean
0.318966798,0.856934903,0.405347069,Clean
0.298061336,0.683902237,0.313204266,Clean
0.766899351,0.801668598,1.119761322,Noisy
0.295624789,0.657464281,-5.355071681,Clean
0.342585278,0.688917661,0.970588902,Clean
0.536004615,0.815526739,1.063711613,Noisy
0.818380449,0.781198793,1.28666642,Clean
0.369910527,0.62301199,0.201502517,Clean
0.266567757,0.712947436,-0.455918469,Clean
0.226082296,0.859132368,-3.194245832,Clean
0.451036928,0.749023285,0.226112465,Clean
0.54589594,0.592271645,-3.36363749,Clean
0.84876622,0.534791727,1.16122221,Clean
0.349406071,0.832640492,-3.230981629,Clean
0.484117281,0.627303091,-2.665747771,Clean
0.328869416,0.839257171,0.683804212,Clean
0.274239534,0.684845426,-0.926111575,Clean
0.416730451,0.914253693,0.36757917,Clean
0.2517853,0.743384001,-1.858612246,Clean
0.509126804,0.599999674,-2.698618535,Clean
0.274767587,0.871985025,-4.256746979,Clean
0.276202958,0.715002838,0.272380928,Clean
0.461799992,0.471753622,-1.42453285,Clean
0.362469058,0.840344679,-0.724850765,Clean
0.57177727,0.714483874,-1.057171856,Clean
0.22063023,0.757885816,-5.167375885,Clean
0.401204913,0.573452068,-0.652821357,Clean
0.379660968,0.822159522,1.008038798,Clean
0.588396728,0.875475617,-1.71382107,Clean
0.426872495,0.813430423,0.225286524,Clean
0.332669761,0.560742623,0.580820883,Clean
0.394296054,0.522429031,-6.559267208,Clean
0.417140659,0.772540915,0.187063492,Clean
0.219608757,0.83881035,0.78340549,Clean
0.408614783,0.710503043,-5.742344574,Clean
0.287779214,0.579469318,-0.664283806,Clean
0.465796374,0.760967569,-1.580339849,Clean
0.409814651,0.788130833,0.507283982,Clean
0.356041793,0.721626293,0.806159884,Clean
0.411451856,0.892044194,0.584627372,Noisy
0.294755425,0.851588028,0.213274471,Clean
0.318317055,0.770316215,-0.064989999,Clean
0.546988864,0.095298334,-9.301815687,Clean
0.260107438,0.80859135,0.988236362,Clean
0.265065696,0.342219878,-3.293097358,Clean
0.95,0.482765767,0.20383999,Clean
0.262137534,0.758069249,0.949722309,Clean
0.352990989,0.491309893,-1.257668492,Clean
-0.077302135,0.77875952,-3.995852598,Clean
0.435129192,0.776767872,-0.999982806,Clean
0.203950345,0.710329719,-1.350550538,Clean
0.312256706,0.405304803,-0.85709689,Clean
0.81726067,0.470341597,-4.960106674,Clean
0.221638273,0.769063949,-0.026995359,Clean
0.238102692,0.750731545,0.507265634,Clean
0.485571343,0.730509581,-1.332862068,Clean
0.286844394,0.500981818,-0.528197137,Clean
0.294808333,0.697772025,0.817890562,Clean
0.2762923,0.750379384,1.412077725,Clean
0.278209998,0.763591854,-4.14230936,Clean
0.403768841,0.729465507,-0.069528923,Clean
0.727361651,0.497781106,-0.574246283,Clean
0.630706129,0.637279347,-3.000334888,Clean
0.33018253,0.710294535,-1.856620974,Clean
0.499715332,0.805203307,0.119184486,Clean
0.389607236,0.805935456,-2.138840176,Clean
0.324438008,0.771555722,-6.062491445,Clean
0.479349729,0.716056844,1.278447729,Clean
0.596357118,0.60151083,-4.010661529,Clean
0.53928663,0.659597758,-1.148575843,Clean
0.254585176,0.745042885,-1.090101943,Clean
0.275368763,0.670631548,0.240469522,Clean
0.272521677,0.84654921,-5.183325149,Clean
0.235003943,0.632020034,-2.217996136,Clean
0.217964281,0.699907961,-2.370674957,Clean
0.685732803,0.698563487,-3.99991569,Clean
0.028286361,0.86150901,-12.82387699,Clean
0.434450607,0.767199061,1.297304433,Clean
0.287761925,0.662567883,-0.38877324,Clean
0.413832638,0.636135291,1.600142283,Clean
0.307528022,0.788892527,-0.944972367,Clean
0.316167084,0.741975332,0.762137776,Clean
0.472571204,0.654405378,-2.652051953,Clean
0.401446053,0.539834003,-3.134587385,Clean
0.542184058,0.648991439,-0.909585131,Clean
0.225667537,0.613197352,-0.375475748,Clean
0.212026314,0.739494646,-1.172653457,Clean
0.406174749,0.512212228,0.479501831,Clean
0.334369464,0.834027088,-2.74558854,Clean
0.261440043,0.769397217,-2.548249766,Clean
0.606644711,0.807217556,-0.524295404,Clean
0.202831695,0.495244238,-5.428573179,Clean
0.291383289,0.690040226,-4.720909527,Clean
0.402384514,0.863994864,0.061948564,Clean
0.264709532,0.617835248,-4.327004079,Clean
0.425928775,0.579254199,-0.289856355,Clean
0.304555732,0.646126649,-0.010391679,Clean
0.366604325,0.546943687,-0.594032468,Clean
0.256097208,0.628389467,-1.845876403,Clean
0.334891807,0.753029176,-1.438755379,Clean
0.244344577,0.798546808,-0.03088923,Clean
0.28229556,0.810220604,0.138546685,Clean
0.53596481,0.534566206,0.005102341,Clean
0.341608058,0.788643624,-1.364206852,Clean
0.252926279,0.749927759,1.013246184,Clean
0.721391892,0.629653557,-5.974588283,Clean
0.328116206,0.764547747,-2.072002825,Clean
0.291259006,0.772797574,1.203461081,Clean
0.678107242,0.693531187,0.153463471,Clean
0.47293089,0.612951624,-2.448974356,Clean
0.376105864,0.80141953,-1.064297084,Clean
0.427342368,0.752933078,-4.265405776,Clean
0.374023617,0.514460119,0.697486146,Clean
0.95,0.661743703,-2.869215197,Clean
0.341887208,0.354887778,-4.81693327,Clean
0.348055249,0.705655784,-2.944759481,Clean
0.318919805,0.787542682,0.860408114,Clean
0.311073504,0.726173268,-4.600395858,Clean
0.95,0.779712824,0.940964782,Clean
0.407728969,0.640370432,0.455140595,Clean
0.907624808,0.671287048,-0.522717675,Clean
0.351797723,0.697405779,-1.54556075,Clean
0.244160026,0.664628697,-3.030818778,Clean
0.336575426,0.752305174,-1.697303709,Clean
0.28608674,0.614019486,-1.698156926,Clean
0.755570478,0.76069268,-0.438072165,Clean
0.253540618,0.44260521,-2.012042449,Clean
0.352707228,0.70681691,-10.92036235,Clean
0.380326908,0.672037839,-0.554821952,Clean
0.501735604,0.918703033,1.046088785,Noisy
0.540877441,0.905303745,-2.623419936,Clean
0.377309827,0.744553988,-1.673729592,Clean
0.435387417,0.676402254,-4.068385724,Clean
0.232353954,0.765882615,-1.49063544,Clean
0.222257641,0.533902043,1.033865273,Clean
0.402327622,0.663704308,-1.389360326,Clean
0.563621366,0.362296105,-8.940034656,Clean
0.212196306,0.817327819,0.728511311,Clean
0.446440829,0.959709958,3.492325393,Noisy
0.241918941,0.592214222,-1.295647228,Clean
0.259503972,0.80217683,-0.418986344,Clean
0.306765849,0.955976577,0.046155091,Clean
0.428897164,0.668224493,-1.45673098,Clean
0.231174717,0.553923512,-3.00791287,Clean
0.940214861,0.635464104,-0.86013712,Clean
0.621846535,0.922091107,-1.526202226,Clean
0.284166026,0.656783831,-1.685648464,Clean
0.372530709,0.684337259,-2.556519524,Clean
0.389117977,0.785469452,-2.798788023,Clean
0.403445333,0.584159152,-4.072559274,Clean
0.275394334,0.479643809,0.717877334,Clean
0.377029396,0.586389837,-6.484388091,Clean
0.2757752,0.919179389,0.045398724,Clean
0.763103448,0.810292162,-4.35987832,Clean
0.330312119,0.683443943,0.471558021,Clean
0.357228347,0.692833787,-1.746501584,Clean
0.314960989,0.650811505,0.983503746,Clean
0.213622225,0.761392943,0.849016221,Clean
0.256290441,0.77521876,0.717384299,Clean
0.31152118,0.684650785,-0.871594475,Clean
0.24829118,0.88316726,1.240410196,Clean
0.257209016,0.871140816,-1.63164417,Clean
0.394926857,0.640084526,-4.634804398,Clean
0.485391893,0.90989549,0.06806163,Clean
0.402833465,0.750141022,-2.087778794,Clean
0.484603958,0.581605479,-0.82106669,Clean
0.590277638,0.694478836,-6.88662036,Clean
0.381337193,0.398401084,-8.5406642,Clean
0.339876626,0.564638251,-0.431473144,Clean
0.269264653,0.905795617,-3.732663738,Clean
0.304694223,0.955857051,1.180017659,Clean
0.229390061,0.631470052,-0.456081732,Clean
0.297445027,0.288838312,-8.109254068,Clean
0.322893805,0.84518204,0.684627105,Clean
0.324210383,0.831470097,0.275185998,Clean
0.242627134,0.186185734,-11.73338322,Clean
0.245445938,0.65691666,0.428126065,Clean
0.413728375,0.633491376,-1.562300861,Clean
0.393152868,0.739408753,-1.498297076,Clean
0.396685753,0.63382117,-6.079248325,Clean
0.638825062,0.819552569,-1.435476484,Clean
0.337537405,0.491780863,0.609395248,Clean
0.333304333,0.824590946,0.210862361,Clean
0.333503999,0.790874936,-3.345708784,Clean
0.295257189,0.556419029,-0.948854683,Clean
0.286091451,0.735792677,-1.595553356,Clean
0.230939839,0.771504996,-5.004477984,Clean
0.357246239,0.876884355,0.618583766,Clean
0.928266986,0.58396429,-0.978971837,Clean
0.679641823,0.927794564,-1.218140463,Clean
0.261934957,0.935104567,0.518370278,Clean
0.341363996,0.830836683,0.013101146,Clean
0.560351842,0.780962649,-2.883110392,Clean
0.20527844,0.850519926,0.4617085,Clean
0.02441865,0.720534462,-6.327527888,Clean
0.273176693,0.897852308,-2.140647819,Clean
0.365341338,0.821278219,-6.835427899,Clean
0.406673971,0.556270713,0.813670867,Clean
0.66968843,0.772369376,0.867640625,Clean
0.253788337,0.654363456,-4.480166297,Clean
0.678444564,0.908917509,0.801256514,Noisy
0.95,0.594369745,-3.434622509,Clean
0.378458374,0.639262436,-0.639688443,Clean
0.21190329,0.800493224,-2.108948031,Clean
0.301170015,0.788119594,0.13241196,Clean
0.299518717,0.747343755,-3.890966667,Clean
0.31847724,0.11476265,-7.174904651,Clean
0.322728703,0.718354725,1.226087462,Clean
0.405907495,0.281518023,-4.300029925,Clean
0.336747268,0.726271651,-8.851233992,Clean
0.372581681,0.675023416,-7.672707775,Clean
0.229879798,0.635622355,-1.334338657,Clean
0.367494295,0.716266963,-4.208415578,Clean
0.322322551,0.7083849,-0.692714999,Clean
0.324220122,0.844598868,-1.219392099,Clean
0.28092909,0.805517829,-1.382041471,Clean
0.602839688,0.663392354,-7.930262382,Clean
0.37735258,0.829870387,1.643135702,Clean
0.23558244,0.923008617,0.096297183,Clean
0.45033463,0.705843959,-0.597666295,Clean
0.452068969,0.639315154,-3.64419827,Clean
0.478309451,0.921542284,-2.985397409,Clean
0.85385722,0.576020737,-2.026565468,Clean
0.223996165,0.621321895,-0.113395834,Clean
0.368278086,0.703944882,-4.438781134,Clean
0.230048079,0.720041038,-3.93321832,Clean
0.60395626,0.715988347,-1.556934178,Clean
0.218135637,0.62531674,-5.639390703,Clean
0.308680212,0.641833773,-0.421800047,Clean
0.484265351,0.721131801,-1.89749467,Clean
0.314825601,0.847850799,1.395476507,Clean
0.366813051,0.515622311,0.120955919,Clean
0.623661533,0.587355326,-0.3334512,Clean
0.226446763,0.705040882,0.337518484,Clean
0.230684729,0.799380755,0.023311065,Clean
0.512185638,0.61726678,-2.509431671,Clean
0.396096619,0.649457168,-0.158851748,Clean
0.384883088,0.547152237,-4.802991035,Clean
0.95,0.916606501,-5.918572156,Clean
0.633931886,0.563318953,0.88749318,Clean
0.595318315,0.692800617,-4.344629439,Clean
0.224231428,0.788555,-3.576170699,Clean
0.453551472,0.721615943,-4.042441629,Clean
0.430904712,0.465900635,-0.78156711,Clean
0.367112298,0.614099153,-1.105000604,Clean
0.24893839,0.526163005,-0.893828534,Clean
0.391928715,0.774654531,-3.733648062,Clean
0.847179443,0.647516567,-1.959401095,Clean
0.896917632,0.558751263,-1.274017809,Clean
0.395251876,0.832234463,-2.710746227,Clean
0.326653974,0.558176779,-1.066257474,Clean
0.227817215,0.589612468,-1.190006542,Clean
0.382548677,0.800334462,-0.749497564,Clean
0.241701545,0.687403835,-1.888223563,Clean
0.285139213,0.69845059,-0.005065896,Clean
0.322073477,0.923833997,0.21672039,Clean
0.546104754,0.52422802,-0.779877501,Clean
0.374598335,0.805395934,1.125699783,Clean
0.235504852,0.8170332,0.24385548,Clean
0.764687534,0.65614767,-4.786751591,Clean
0.438437904,0.793678145,0.58712835,Clean
0.692704011,0.772315036,-3.033513458,Clean
0.274232614,0.870504968,0.402086061,Clean
0.235906617,0.658104753,-0.666658984,Clean
0.234309701,0.568364325,-0.967235398,Clean
0.709226754,0.891980227,-1.035625879,Clean
0.401461598,0.805957985,1.131136359,Noisy
0.230305244,0.614207259,-3.607349932,Clean
0.372844023,0.815509141,-3.628509863,Clean
0.350244527,0.828066939,-4.544908668,Clean
0.345841838,0.645535509,-2.83738082,Clean
0.40067735,0.727692522,1.274186827,Clean
0.270284269,0.908532112,-3.143862807,Clean
0.357562677,0.648285487,-0.870037986,Clean
0.250009068,0.675581219,-2.270597771,Clean
0.218806956,0.670469826,-2.046083368,Clean
0.567671539,0.543695202,-1.45157589,Clean
0.208183946,0.791523831,0.703365458,Clean
0.755669514,0.78848597,0.815211404,Clean
0.355348736,0.905363339,-6.113028027,Clean
0.259943957,0.759559017,-4.567353134,Clean
0.342551243,0.394315791,-2.059573419,Clean
0.583315637,0.690711661,-5.049973439,Clean
0.386106056,0.748221756,-5.373465144,Clean
0.28421101,0.434143437,-1.140019076,Clean
0.348391108,0.828994521,0.326821042,Clean
0.849960617,0.724975587,-5.254217323,Clean
0.202574751,0.76264052,-1.203972777,Clean
0.389186842,0.810000058,1.048880161,Clean
0.527233668,0.734274447,0.145043429,Clean
0.41459076,0.815352112,-2.531198257,Clean
0.283876779,0.777931724,0.09151489,Clean
0.588199578,0.895665027,-3.7946399,Clean
0.472356154,0.597336161,-1.484862533,Clean
0.356109425,0.639301609,-0.309845185,Clean
0.473262318,0.663167677,-5.042684577,Clean
0.95,0.939463777,-5.781551421,Clean
0.649874163,0.483585079,-5.360746328,Clean
0.280014309,0.584435785,-1.533023072,Clean
0.732475966,0.671698867,-2.717555437,Clean
0.196018557,0.645993766,-1.692056641,Clean
0.446352295,0.787124093,1.77802806,Clean
0.41859797,0.761869388,0.288834092,Clean
0.27520843,0.793723806,-3.332736333,Clean
0.469408495,0.791279009,-1.136254147,Clean
0.311277288,0.809656296,-3.463094461,Clean
0.28965161,0.696476271,-2.857412151,Clean
0.626198852,0.676052128,-0.321159785,Clean
0.271667898,0.657886422,-1.027373638,Clean
0.302456005,0.826160641,0.353884084,Clean
0.292305233,0.724901375,-9.907179074,Clean
0.381724593,0.720087559,-2.323777892,Clean
0.615389661,0.825835825,-1.001479388,Clean
0.2330931,0.864436887,0.702835991,Clean
0.354019746,0.888092567,-2.037205375,Clean
0.220524208,0.784920598,0.353982371,Clean
0.513857115,0.784573826,-0.844399931,Clean
0.272608543,0.773834226,0.839812433,Clean
0.33272412,0.282858584,-4.587594864,Clean
0.116610767,0.713533878,-10.49050896,Clean
0.24654302,0.834024846,-3.920639582,Clean
0.291105311,0.738070904,0.777468545,Clean
0.346361446,0.746305932,-6.79341627,Clean
0.293325993,0.775515605,-2.189030423,Clean
0.199959168,0.605052042,-1.677442293,Clean
0.95,0.882437861,3.113590216,Noisy
0.29152581,0.678001735,0.323643216,Clean
0.38125302,0.797325293,-1.406535969,Clean
0.294636209,0.686046481,-0.559645156,Clean
0.366358698,0.83992295,-2.419357949,Clean
0.266307912,0.808166447,1.705613862,Clean
0.34739556,0.477881973,-1.816649933,Clean
0.238156167,0.676748883,-5.228273908,Clean
0.334329237,0.763343451,-5.719057059,Clean
0.315159781,0.74455197,1.6021627,Clean
0.202094423,0.760729999,-5.583850478,Clean
0.314171195,0.592257733,-1.608584418,Clean
0.284807501,0.696232592,-3.317575663,Clean
0.414827019,0.453211138,-0.943356037,Clean
0.674848261,0.752271132,-2.234675795,Clean
0.239961368,0.651438538,-5.87923755,Clean
0.334585594,0.481254704,-2.09244167,Clean
0.364535288,0.565057257,-1.729392796,Clean
0.54528172,0.83721154,-7.433093096,Clean
0.445393822,0.87027478,1.094881221,Noisy
0.278019438,0.633524082,-3.847526534,Clean
0.271171371,0.521911756,-4.70869233,Clean
0.291026855,0.727918995,-1.114049044,Clean
0.287213074,0.685002342,-3.394728062,Clean
0.905511356,0.794259278,1.259110982,Clean
0.341785632,0.600251359,-6.748610328,Clean
0.435628781,0.611428647,1.575918183,Clean
0.449005858,0.640725306,-5.511039053,Clean
0.481590971,0.7178186,0.290026104,Clean
0.333065365,0.943121269,3.523846487,Clean
0.295483999,0.743901014,-1.725807199,Clean
0.452666034,0.786642849,0.838899589,Clean
0.390309116,0.959982962,1.304101264,Clean
0.30794237,0.668859078,-0.671351038,Clean
0.273422829,0.67227625,-0.276216424,Clean
0.520581051,0.839797002,0.802568708,Noisy
0.435922758,0.816902424,1.10955579,Noisy
0.431288208,0.832923664,0.667739936,Noisy
0.344852189,0.944464214,0.844310625,Clean
0.533818371,0.636620647,1.564607804,Clean
0.396604787,0.717106675,-2.708448217,Clean
0.383748081,0.662510991,-0.295943603,Clean
0.304198205,0.847045298,0.961189448,Clean
0.447935144,0.729936634,-3.166853805,Clean
0.469928096,0.780524774,0.755424343,Clean
0.343624592,0.795950253,-2.834149875,Clean
0.236610892,0.793164173,-3.951721617,Clean
0.40393163,0.79911175,1.336224585,Clean
0.246487549,0.807923206,-2.94667042,Clean
0.328205061,0.713181021,-5.452816972,Clean
0.300474742,0.783179371,0.873387797,Clean
0.294655275,0.788224696,0.523411848,Clean
0.238869783,0.663901289,0.141830816,Clean
0.517182299,0.649570271,-1.826854376,Clean
0.264963064,0.847718761,1.051506286,Clean
0.212190511,0.809830319,0.508745919,Clean
0.395825999,0.78329254,-1.426446759,Clean
0.399652279,0.926047667,-2.246640375,Clean
0.4359943,0.705290261,-2.494279727,Clean
0.272515086,0.677159666,-2.319328111,Clean
0.354110117,0.856410585,0.773992032,Clean
0.343522443,0.661118312,-0.555510651,Clean
0.044737909,0.753063463,-4.935379975,Clean
0.427044879,0.695886411,-1.451294971,Clean
0.297476669,0.626606097,-2.894326903,Clean
0.48989767,0.76297,0.990377307,Clean
0.360486511,0.917314436,0.090291829,Clean
0.53365666,0.836859788,-4.506451854,Clean
0.357404997,0.702614841,-2.828458732,Clean
0.270003605,0.794164642,-0.296945681,Clean
0.285129905,0.506856593,-2.688270247,Clean
0.95,0.778894766,-2.54645916,Clean
0.324837629,0.633090395,-2.7571989,Clean
0.286412142,0.63134376,-2.810487234,Clean
0.404717549,0.706206681,-1.228638841,Clean
0.43651929,0.516602151,-6.07906485,Clean
0.328519107,0.772853354,-3.095480041,Clean
0.184193312,0.517871633,-1.204435399,Clean
0.292037951,0.682234184,-7.33272417,Clean
0.351382239,0.670156986,-1.828324185,Clean
0.645429476,0.694900542,-0.735221103,Clean
0.203034765,0.51922879,-0.983643462,Clean
0.261346747,0.574080283,-5.661025071,Clean
0.31367566,0.90059473,0.738719486,Clean
0.355541216,0.643485669,-3.867676979,Clean
0.35482177,0.744826673,0.027407231,Clean
0.337030916,0.64285424,-2.486086529,Clean
0.49239431,0.673915131,0.358651936,Clean
0.847400522,0.825685622,-1.280938965,Clean
0.368283093,0.804714725,0.670932186,Clean
0.284165444,0.724004067,-1.57150166,Clean
0.399569165,0.776636321,-2.717102983,Clean
0.641501471,0.766606089,0.729903415,Clean
0.380602879,0.782797463,-4.941921339,Clean
0.431677567,0.698380134,0.811115718,Clean
0.354989408,0.899050875,0.140477284,Clean
0.416323537,0.718464182,0.76454484,Clean
0.249044471,0.793731974,1.997874492,Clean
0.27482347,0.688048591,-0.435115839,Clean
0.273372869,0.821041608,-3.109242472,Clean
0.360554325,0.65956349,-0.730237524,Clean
0.256684268,0.756822062,0.098675451,Clean
0.319822568,0.230589489,-8.416095756,Clean
0.568397553,0.743774994,0.151355739,Clean
0.235772198,0.785676727,-2.78074984,Clean
0.253605795,0.701139788,-0.717681653,Clean
0.413627844,0.714774533,0.930968152,Clean
0.762894841,0.67274977,-3.472000525,Clean
0.482390566,0.847325716,-3.45699709,Clean
0.237509215,0.809619706,0.671341222,Clean
0.265049473,0.492496486,-4.908306774,Clean
0.344219409,0.460199736,-2.307624413,Clean
0.355430962,0.687885492,-1.920841517,Clean
0.314084958,0.656299109,1.028764143,Clean
0.352288098,0.62652392,-0.1639116,Clean
0.342852386,0.563789846,-0.911535644,Clean
0.44010538,0.903040878,-1.00239045,Clean
0.238071153,0.637664584,-1.675857781,Clean
0.684875503,0.853007496,-1.813989988,Clean
0.309673282,0.701976324,-4.633707803,Clean
0.308242932,0.759588682,-2.597977567,Clean
0.331988765,0.891408749,-4.429300234,Clean
0.384484491,0.766531286,0.522766882,Clean
0.407432089,0.824951754,1.087911036,Noisy
0.227374635,0.74482574,-5.820447291,Clean
0.243140701,0.763545599,-0.404233415,Clean
0.248507859,0.38018047,-5.80452586,Clean
0.291822678,0.665389881,-1.291553909,Clean
0.695982292,0.710426291,1.608692791,Clean
0.76700827,0.829977989,-2.11668739,Clean
0.237056595,0.549318366,-2.515621901,Clean
0.55661654,0.746507031,1.762205807,Clean
0.410209233,0.666520294,-2.376668326,Clean
0.251633385,0.820896369,0.29518546,Clean
0.372217143,0.637417324,1.421424161,Clean
0.320798987,0.665908583,-5.723007498,Clean
0.28974868,0.63379096,-1.23207475,Clean
0.290229843,0.661406175,0.963399356,Clean
0.482300551,0.699865809,-4.115806248,Clean
0.600200462,0.716958745,-1.979460099,Clean
0.358637445,0.648623998,-1.41392548,Clean
0.219387212,0.512774942,-1.372025965,Clean
0.427937238,0.820314477,1.168812005,Noisy
0.456713397,0.798867126,-0.983867816,Clean
0.236366705,0.691059502,-1.979849347,Clean
0.379433932,0.654919487,-2.182864281,Clean
0.399100223,0.67098171,-1.93790558,Clean
0.450978355,0.697144982,-0.059613285,Clean
0.389062683,0.61574622,-3.361280702,Clean
0.613042556,0.834707909,0.388858949,Clean
0.395884261,0.783744744,-3.207164745,Clean
-0.077807663,0.753106216,-4.049105934,Clean
0.262370827,0.822110466,1.184911426,Clean
0.26993627,0.863901832,-1.156061,Clean
0.95,0.746925381,-1.404686449,Clean
0.342843916,0.815118056,0.190173224,Clean
0.200178128,0.849068325,-3.857652563,Clean
0.255607236,0.693025035,-2.211576271,Clean
0.434679181,0.833908093,-3.294604045,Clean
0.807463407,0.626708726,-0.219896932,Clean
0.406095357,0.59081311,-6.809748697,Clean
0.343604201,0.868024379,-3.578205712,Clean
0.451024629,0.665132514,-2.592884164,Clean
0.304718405,0.717221515,1.357001389,Clean
0.95,0.628397061,-4.250929074,Clean
0.590510035,0.758281932,-2.762373385,Clean
0.278603617,0.760532348,0.219390863,Clean
0.699605601,0.742883338,-4.01423853,Clean
0.29274866,0.509538628,0.060615781,Clean
0.571258037,0.649265578,0.676953836,Clean
0.271541623,0.858565252,0.057345594,Clean
0.311781157,0.703378041,-2.576658257,Clean
0.216254846,0.656840765,-0.599665789,Clean
0.242325461,0.764333289,0.110027059,Clean
0.294239754,0.70842613,-1.449287538,Clean
0.282291216,0.93215036,0.100625733,Clean
0.284575209,0.662929142,-13.38713918,Clean
0.323503247,0.681292391,-1.929373094,Clean
0.323064682,0.628595879,-0.680900652,Clean
0.244281376,0.704992411,-1.608063705,Clean
0.371454875,0.785764272,0.477411222,Clean
0.229658148,0.915678081,0.593117381,Clean
0.95,0.904652276,-0.191730948,Clean
0.356318867,0.819624493,0.263101072,Clean
0.37024675,0.894061006,1.702819878,Clean
0.282261669,0.660740887,-2.094186952,Clean
0.401090387,0.670639993,-0.885650029,Clean
0.265740338,0.649954459,0.587852008,Clean
0.453541977,0.824351739,-5.676798708,Clean
0.366538741,0.564264669,-0.583560856,Clean
0.243494292,0.465795867,-16.26467243,Clean
